TEMP,B,power,SETP,TIME
301.68,0.0846562,0.3,300.91,545.041100025177
301.69,0.0846639,0.3,300.91,547.0723230838776
301.69,0.0846715,0.3,300.92,549.1091575622559
301.69,0.0846791,0.3,300.92,551.1332483291626
301.7,0.0846868,0.3,300.92,553.1712424755096
301.7,0.0846944,0.3,300.93,555.2085456848145
301.7,0.084702,0.3,300.93,557.2295253276825
301.71,0.0847096,0.3,300.93,559.2554550170898
301.71,0.0847096,0.3,300.94,561.28080534935
301.71,0.0847173,0.3,300.94,563.3109192848206
301.72,0.0847325,0.3,300.94,565.3446297645569
301.72,0.0847402,0.3,300.95,567.3761031627655
301.72,0.0847478,0.3,300.95,569.413893699646
301.72,0.0847554,0.3,300.95,571.4433796405792
301.73,0.0847631,0.3,300.96,573.4802484512329
301.73,0.0847631,0.3,300.96,575.5111677646637
301.73,0.0847707,0.3,300.96,577.5422186851501
301.74,0.0847783,0.3,300.97,579.5823864936829
301.74,0.0847859,0.3,300.97,581.6100869178772
301.74,0.0847936,0.3,300.97,583.6411626338959
301.75,0.0848012,0.3,300.98,585.6752090454102
301.75,0.0848088,0.3,300.98,587.7116570472717
301.75,0.0848165,0.3,300.98,589.745400428772
301.76,0.0848165,0.3,300.99,591.7788400650024
301.76,0.0848241,0.3,300.99,593.8183796405792
301.76,0.0848317,0.3,300.99,595.8448140621185
301.77,0.0848393,0.3,301.0,597.8786993026733
301.77,0.084847,0.4,301.0,599.9076428413391
301.77,0.0848546,0.3,301.0,601.9381055831909
301.78,0.0848622,0.4,301.01,603.9691951274872
301.78,0.0848699,0.4,301.01,606.0133407115936
301.78,0.0848775,0.4,301.01,608.0402603149414
301.79,0.0848851,0.4,301.02,610.0736269950867
301.79,0.0848927,0.4,301.02,612.1110315322876
301.79,0.0849004,0.4,301.02,614.1418333053589
301.8,0.084908,0.4,301.03,616.1738300323486
301.8,0.0849156,0.4,301.03,618.2057039737701
301.8,0.0849233,0.4,301.03,620.2402999401093
301.81,0.0849233,0.4,301.04,622.2759010791779
301.81,0.0849309,0.4,301.04,624.3056197166443
301.81,0.0849385,0.4,301.04,626.3397352695465
301.82,0.0849462,0.4,301.05,628.3681201934814
301.82,0.0849538,0.4,301.05,630.4034826755524
301.82,0.0849614,0.4,301.05,632.4355838298798
301.83,0.084969,0.4,301.06,634.4661476612091
301.83,0.0849767,0.4,301.06,636.5095069408417
301.83,0.0849843,0.4,301.06,638.5427892208099
301.84,0.0849919,0.4,301.07,640.5671441555023
301.84,0.0849996,0.4,301.07,642.5950698852539
301.84,0.0850072,0.4,301.07,644.6262540817261
301.84,0.0850148,0.4,301.08,646.6560618877411
301.85,0.0850224,0.4,301.08,648.6882064342499
